,iter_id,drnet_PEHE_out,drnet_ATE_metric_out,drnet_PEHE_in,drnet_ATE_metric_in,drnet_PEHE_out_wo_DR,drnet_ATE_metric_out_wo_DR,drnet_PEHE_in_wo_DR,drnet_ATE_metric_in_wo_DR
182,182,0.6301123097688236,0.4889487735600002,0.6648602366862647,0.5438185181490791,0.30836941636889803,0.07451679151959523,0.32733977549610493,0.10028987154897218
183,183,0.7278473088109906,0.5608095423266666,0.6850441903727091,0.5659640536348407,0.4611334906237015,0.12932279190566343,0.38885486747179865,0.15122619764367684
184,184,0.6249476678919701,0.5071321651800007,0.6079879345160695,0.5107741148944722,0.3597883329369774,0.08515657081837746,0.41743185062266547,0.08933855408176994
185,185,0.7200620502554933,0.49757480117333364,0.6802888032963276,0.4930749601222786,0.5400049827149886,0.40257522714786154,0.5221344191638962,0.39137558649205495
186,186,0.6463361905505695,0.5466592298533337,0.6483321887167175,0.5594691572713568,0.5383800194012722,0.05605838801322527,0.3668771704897852,0.007161414347409689
187,187,0.6990459259800278,0.6096957533466671,0.7179658642203753,0.6156576354556118,0.5234113688247273,0.0643027548897126,0.4578145321814552,0.08685540133151282
188,188,0.7832229659719332,0.7062811271266662,0.8014925561748223,0.706967843048576,0.39489481770279034,0.14678348063593338,0.4553941716574037,0.1760141112800815
189,189,0.6500744755219028,0.5612328514533331,0.654896291627999,0.534031898912898,0.4813205457960955,0.20814866730798354,0.49221951269384423,0.21267915492738165
190,190,0.6816692046362294,0.5640956055399995,0.7584955192915424,0.6304650427772192,0.6840107014744317,0.3236120894826673,0.5380991056065337,0.36821435476909103
191,191,0.7026992156505419,0.5662865723733339,0.7471825416114235,0.6382897579782245,0.4431051014392292,0.264121537761314,0.4632630722064538,0.2945431004309844
192,192,0.7039647572019586,0.6258714129666667,0.7617184837516693,0.6601696137755444,0.37882942640960354,0.22310339074732655,0.4576950448493735,0.2841252671163166
193,193,0.7177063686702678,0.6367900285399997,0.7936806426647128,0.6875769967973202,0.5724374139126985,0.45934737218191657,0.6833437391061641,0.528747903817889
194,194,0.6305352239544002,0.4601563318666666,0.622851273299021,0.49745145994807327,0.47204809371842693,0.23608297110566,0.3862504350224859,0.1984330761232278
195,195,0.6668510285615566,0.38914831203999967,0.6567579393632142,0.42484040965326564,0.3058210055934229,0.03460857348856461,0.32233981021827757,0.025811263962411957
196,196,0.6746397652246259,0.48964392117999944,0.6688793629427527,0.5587192348274703,0.58435287632233,0.3716067490214403,0.5446685390485462,0.3963182535378129
197,197,0.7574286079014301,0.6526888067600001,0.7603716869686894,0.6567816588860969,0.6906207587468698,0.39196637700765047,0.5241577936173997,0.33247039988155835
198,198,0.7540939047175924,0.6669923794266674,0.8033333262544672,0.7134893039447241,0.42867618659975887,0.12056903401981689,0.36716267636618866,0.10596823164009583
199,199,0.6568310618618907,0.5392365207933332,0.6704362952851105,0.49265744262981537,0.32917260048745695,0.027215587165250632,0.332627119856502,0.05508274073754382
200,200,0.6148729150054024,0.5238075137399996,0.6504297990800237,0.5467853338492459,0.3916872918841533,0.055579110807514986,0.4432914593539678,0.08874687537652592
201,201,0.6304969844230252,0.5145803780533331,0.6152427629730849,0.5038775789966494,0.481650701959081,0.14402862500920488,0.39773439473602545,0.11376367075450844
202,202,0.7875928294071047,0.6684029211333335,0.7647361410091431,0.6645586820753762,0.4558532382865108,0.10639211632122025,0.43486823082111864,0.10072440664280835
203,203,0.7091751026305626,0.614977623173333,0.7534614542849104,0.6662568306415411,0.2968900085321272,0.07538119360930029,0.3148390213312116,0.042465502871172234
204,204,0.6769639769783402,0.5395786582133333,0.671239221147886,0.5478478603634831,0.547455135272682,0.2865186527074539,0.5154429036323682,0.2941889516680516
205,205,0.7099549674462413,0.6223005457933328,0.7517070910815463,0.6459914396984923,0.43593692730995637,0.2148571661893941,0.4094959457430305,0.20359462379514337
206,206,0.6600939018964104,0.4927488507066662,0.6365026436568332,0.47921213360636505,0.43685769953675785,0.2280513522261871,0.47064520803452264,0.23426565530660604
207,207,0.6230115129138895,0.5337896776599989,0.6873616627462968,0.601228676247906,0.6584873468029903,0.3163371579252985,0.632026058337491,0.34515912628480283
208,208,0.7064751417882534,0.6195075865333335,0.7404680464770362,0.6232426019916248,0.36024256093311213,0.02062591510465328,0.427963601455668,0.06629960252883915
209,209,0.6601798896941508,0.5764635260799995,0.6871524794905217,0.5553307243835848,0.39662857807532065,0.12226323923473803,0.3914506878760612,0.15689583458606293
210,210,0.8401311102634361,0.7554184609199992,0.7994566170636254,0.7147222817939696,0.7211890296406038,0.1688113973086507,0.45421010827412195,0.06412425619245621
211,211,0.6807041955049828,0.5398713457866657,0.6819543726866025,0.5276738182596326,0.5298317019824959,0.27550565523745085,0.48698951164534554,0.2582835383363804
212,212,0.7497399348466497,0.615223181966666,0.7470514622898139,0.6243190855510887,0.44455682433016996,0.267808874372367,0.40935424312428825,0.25082663138649774
213,213,0.7335286245498023,0.5771784361800005,0.6605533765817265,0.5199752193333338,0.30418482967938326,0.08722991234068589,0.3654026050246785,0.09914113248546963
214,214,0.6764135838565435,0.46006270863999976,0.6806039468304799,0.5611265746616416,0.42936838097426594,0.05805784680833481,0.42350965126745527,0.15292752514170838
215,215,0.6051522263772288,0.491464295373333,0.6617801635746895,0.5281111006080401,0.5080032351304523,0.222278066462251,0.4496767240807695,0.19522835143233408
216,216,0.6505350522401866,0.546828696953332,0.6183617410906864,0.5326259075812398,0.5426000324545529,0.35661459389038486,0.5373503635973923,0.329960526684804
217,217,0.7207441813702213,0.6150265431799999,0.6901070108270452,0.597567822264657,0.37480267721534594,0.21436515812064316,0.37120879715960636,0.21005471726996428
218,218,0.7073299062221027,0.5627033305066673,0.7315400136567809,0.614064441864322,0.47970305056615736,0.20794428109107876,0.425075134138893,0.15558614723936692
219,219,0.6105683168642104,0.4837028658199989,0.6497573882796216,0.5518367529246233,0.4088677787707228,0.09438270845102137,0.4047454619238884,0.11915340646540873
220,220,0.8747993074784386,0.7518392107666658,0.7889048656711677,0.670395460224456,0.4529662035891733,0.2582999902746206,0.41705610026429984,0.23250538925811526
221,221,0.6273471457071428,0.49966461973999987,0.5981124534849429,0.4891997963283079,0.35469288714958336,0.051690953548898744,0.3903894705607103,0.08579642590397674
222,222,0.6513625906119934,0.5699276558933337,0.6784549200370805,0.5770734053350086,0.3924928782736028,0.21473573688444292,0.504626812137089,0.25714930357736465
223,223,0.6018429490595186,0.5124765701,0.6276457432293359,0.5077562577118924,0.5339045549305402,0.4128670488699382,0.5104191894194834,0.40258802045305186
224,224,0.6832596904225948,0.5016046382933319,0.7122775817312071,0.5557140295226133,0.43473836796179416,0.2784628079385101,0.42841221752115577,0.24993067215074394
225,225,0.7269439236800489,0.6307619911466675,0.6885792408621751,0.5869140246180908,0.7528704526017077,0.32514681359476194,0.5264605793831773,0.2582002261750138
226,226,0.6996310582500013,0.5442245354466668,0.6648386633838921,0.5466805545259636,0.5397961167881687,0.11179600697885261,0.40156136640923135,0.07510971968400382
227,227,0.6275706392273855,0.5114133589066658,0.651645307081678,0.47452255868174165,0.48729327314800164,0.2371769055324391,0.4170251265456607,0.20708581749659327
228,228,0.7260888447617063,0.5880851096866664,0.7379532024107817,0.631137696676717,0.4520136337767996,0.20951112697105945,0.3978260098619718,0.19916888031568103
229,229,0.6736046265851868,0.5176865977666667,0.6585116588670576,0.5081222474103853,0.4023145155209033,0.19474990076044119,0.43254279964777825,0.1936300427298705
230,230,0.6962531997937793,0.5136781541933337,0.698628928812619,0.5459803153098823,0.38823597617490446,0.005245524290176107,0.3594203681070249,0.016699770789240453
231,231,0.7793331194606967,0.6200460971999995,0.7655070905430643,0.6482329259447228,0.4120209058670551,0.0016140590500004492,0.37726575216301167,0.008973788644132341
232,232,0.6180190947092289,0.5026430768066663,0.6475740520798366,0.5336775709346724,0.3738845324200976,0.10977845055798907,0.3387398537330972,0.07490958176166496
233,233,0.6880148309343034,0.4548444007400003,0.686153417510143,0.4167090640837525,0.372208229745008,0.1183522011276752,0.38161237063154596,0.1510432297218287
234,234,0.7240514329619114,0.6025358209800005,0.7535750834814704,0.6526324928341709,0.4859053239784653,0.33539026834480756,0.6093820294791192,0.4045942548167676
235,235,0.7917221209668872,0.6851870776133331,0.8127925762054531,0.6854671854723615,0.3712538080486646,0.12701234747137535,0.38851775437832353,0.13683062121440592
236,236,0.691650823485679,0.5747771930199996,0.6227320103048241,0.5373289655209383,0.4540778852855792,0.04923547431805364,0.4196960339947841,0.08885771024087408
237,237,0.6967114578184146,0.6168786626599991,0.7254517692923602,0.6322783450083742,0.5409887932374866,0.3395200544141499,0.6304068243777188,0.3782076996073478
238,238,0.7304624405526388,0.6391484173199999,0.6930380740633314,0.589832007991625,0.7361594622113806,0.45624134143804174,0.6911365407554787,0.4249848650596215
239,239,0.6185828737044534,0.5284229562866662,0.6390377011775469,0.5305502980335004,0.4656092590768614,0.02013486049453128,0.40524014923568663,0.007407698945131713
240,240,0.6751266773768965,0.5950082513333332,0.7403604789240883,0.6360983813551089,0.3367958132544126,0.10368699994096886,0.4410491798076239,0.11526410233468143
241,241,0.592607325494825,0.4502670105933335,0.5940014385472613,0.45303504150753726,0.37321712684831704,0.043317728106099906,0.4584655491631608,0.10176732291765234
242,242,0.7404166337253555,0.6385406242066667,0.7354941724011032,0.6318607667303175,0.45153215598810803,0.30442752497851444,0.45216031094966413,0.32655836813813144
243,243,0.6801772494080169,0.5846908192466671,0.707719183480071,0.5917895284455601,0.5446932557834975,0.36670247600783634,0.5999688360776564,0.3854381048625215
244,244,0.6649993924389602,0.5988711504866671,0.6147429922975525,0.5094996629748745,0.7364384652464837,0.5797242709726089,0.6471112035433153,0.5241155910832429
245,245,0.5867123279349354,0.4413710381399989,0.6125723897531066,0.5138966761273034,0.3513430685058935,0.1040337095470627,0.3433375154006286,0.09662022758675137
246,246,0.5851894200117932,0.4134916753799991,0.5899485322598719,0.44384961484422103,0.4096793669094912,0.2183964343102054,0.48562752314809826,0.27540455644011974
247,247,0.6602823546371033,0.537880711000001,0.7183646903529459,0.5901505271675043,0.30334391432624985,0.1088438616601981,0.4582199313580737,0.2040873523814235
248,248,0.6671502329996757,0.5693962546466658,0.708692785506313,0.5939573419966502,0.41751677462003794,0.1973879686714346,0.44041083433785505,0.13428175998354952
249,249,0.7183752823583187,0.5340799562466669,0.6740783982056957,0.5726800300368509,0.5225528615050504,0.14674657030230032,0.4168091183944078,0.14371117575088688
250,250,0.6671675672745625,0.5158093159400003,0.7208431252655108,0.58229576880737,0.31494516765404124,0.09038746347004434,0.36620813066762054,0.08374828191729211
251,251,0.7832489112568477,0.6735287888866668,0.8175123195476846,0.6900714456214394,0.35679492126697976,0.09134624243001177,0.42256544720517697,0.11987874796222986
252,252,0.8177622653019155,0.717578215053333,0.7914288558551793,0.6723035831005024,0.507288028972971,0.09179572925036439,0.3957652598484656,0.040515925562451205
253,253,0.754325628872076,0.6536745125666665,0.7186515715457757,0.6297333240938019,0.29963946294288,0.04356083804215949,0.331308527183808,0.02926204128384491
254,254,0.6556024593427788,0.5296941828799997,0.67918779578583,0.5670818156398663,0.5213399673009114,0.06224674621495074,0.3737576581016517,0.07102383520282274
255,255,0.607522614445711,0.45060295431333275,0.6802396982671048,0.506551973571189,0.451901644822524,0.32494824417946244,0.5357313157473833,0.35930109681701605
256,256,0.8002749290446689,0.6486771703066658,0.7473336210489634,0.6242887702227802,0.4182771879658889,0.181078941057347,0.38576447174221284,0.14192797370970966
257,257,0.7551438169568276,0.5190981292400005,0.7099279068619875,0.5161428006415414,0.409666501000742,0.055351915327037204,0.4320357318824363,0.061182283293384376
258,258,0.5946392010365369,0.4602038047533341,0.6478533795311566,0.5326154114840866,0.5876815428797164,0.06602151971845727,0.42642628008925904,0.046642777246022504
259,259,0.7085476663527291,0.5727751826933329,0.7021468880707439,0.59980853260469,0.34960063933091473,0.006800078520308617,0.4306625693313858,0.019488584072815396
260,260,0.7016678356430069,0.60339277962,0.7011451293826886,0.6055160040636518,0.424060261961776,0.01786105095496593,0.49756934472723363,0.020974608981705778
261,261,0.6544630591559452,0.5250826296466657,0.6614806132032237,0.5330646179597998,0.3835549311593784,0.1556312339760928,0.4263336681109742,0.15004099231758872
262,262,0.6451753924191304,0.3956664064066655,0.5931315098578367,0.47010387003015097,0.5227791961613357,0.171921127094532,0.3955102047148282,0.1463471904121718
263,263,0.7381311428257545,0.6635723762133328,0.734256853846269,0.6439968424405365,0.519635668135627,0.34069173379923967,0.5167457384291174,0.3136014232462654
264,264,0.736453169702703,0.6568666478866665,0.770150176941284,0.6674572431926298,0.6700463755671444,0.4980167393758226,0.7695983501134479,0.5693277317140715
265,265,0.6124558196206472,0.5212589093133326,0.6829894989164315,0.594326859249581,0.5184290330740354,0.3551280685349818,0.526126985099327,0.367128343145092
266,266,0.5942664386205898,0.4887232498533334,0.6468653936965648,0.5338249311407037,0.5028721177725821,0.3212247328168951,0.4994391472307698,0.3295654964039505
267,267,0.7001531155804968,0.6148475530933335,0.7356090245477861,0.6311136321691793,0.3277052225946447,0.17896888605664119,0.43887055804385317,0.19940901354587082
268,268,0.7158246101785548,0.6193239819000005,0.6673573125777792,0.5931379800402019,1.0319530391982155,0.4312887087454236,0.7891693834857905,0.39006739009525715
269,269,0.7756053937180016,0.6772336716599998,0.8124688383670935,0.6958407380569511,0.6481531739943948,0.538969213480526,0.6426768464198573,0.5192949002408693
270,270,0.6623454181851348,0.5887425118533338,0.6664654848076704,0.5756961383433841,0.24679048277786442,0.014304793889565737,0.3407453361968513,0.044631901959642395
271,271,0.7601795184470339,0.6017784190933329,0.7188471712542781,0.575770868517588,0.38493104177403187,0.13143224231795259,0.39432763756775674,0.1282916109073282
272,272,0.6727819622503021,0.5857364935999994,0.702812277155878,0.5697512518073697,0.3719366497130497,0.14831039779642063,0.38025876575138345,0.11384309249228286
273,273,0.6612772225222185,0.5704269529599997,0.6240210042679628,0.519996530025125,0.7223377588578425,0.2788736408173098,0.46363962082811055,0.21695516255021285
274,274,0.7211871163404717,0.6031867455266671,0.7195297797715671,0.6072428132998318,0.5053246769402608,0.20491478590396595,0.4552730876994331,0.1962974425314492
275,275,0.591853709951166,0.32035270326000065,0.6109595851909608,0.4035997753433831,0.3944076236743122,0.029219166113321204,0.4306622346499984,0.04119708582653914
276,276,0.729210441187728,0.6261116646133331,0.7220060814397481,0.6215832858911226,0.5208472758999491,0.18372303946837443,0.4461169079884133,0.16528709574589495
277,277,0.6290460295536938,0.5220888759266673,0.6637464723211045,0.5338168173869344,0.4428870631846592,0.1305681238145966,0.455372165485509,0.07407170860518697
278,278,0.7408058425713858,0.6026263826866671,0.734210481463305,0.6459095711323277,0.4408712395806027,0.13779872753021394,0.34298317759824964,0.07148142811826652
279,279,0.6664057131955267,0.5977117200733333,0.7144389526234222,0.6220187828442207,0.3553113256559285,0.15509809215455128,0.390657787941332,0.15157146938349886
280,280,0.7276839143505055,0.6207022884399991,0.7426866617481934,0.6447179700217753,0.5143370428244263,0.3890416410477262,0.5756084421043988,0.43596727158712767
281,281,0.6536450304694634,0.37057968472,0.6782415243316469,0.30890287882914524,0.5021558764912321,0.27411455645716254,0.5034644331727643,0.19628053012201985
282,282,0.6079040328159543,0.3630573594199995,0.6474070399425138,0.39789508786599637,0.34740984322806295,0.13871680852049417,0.3395336769122049,0.11299910609014097
283,283,0.8175827418846384,0.7350929675133333,0.7717215816535231,0.6612027240234499,0.4054118122100507,0.19976234531713555,0.47111442087035704,0.21583552632855962
284,284,0.5650588212069638,0.4933641540866667,0.6466715305067864,0.5108833304120601,0.34179081585235865,0.11227472505355163,0.37384788367096217,0.09476330281121292
285,285,0.6792952191333442,0.5405372511466675,0.7432076142035481,0.6146086829095472,0.5642036596488411,0.45079162946545415,0.5886465830393496,0.45831742631165406
286,286,0.6602576654890011,0.5725572240400001,0.6685850355827697,0.5780877516968177,0.5366721090437856,0.383098896746604,0.641430551620588,0.3900691833000498
287,287,0.7325462648094994,0.598456759326667,0.7193825510260753,0.559855037638191,0.37674568284672294,0.05760900246402656,0.398101996968649,0.032690166668376985
288,288,0.6600099393720794,0.5149982563466664,0.6362796483247846,0.480321998185929,0.5722392077617632,0.24386122542727362,0.4697630053232252,0.14632051176070515
289,289,0.7363764546551027,0.6301532387266677,0.7743601513093515,0.6691440294137356,0.5134021976109241,0.09790029768843267,0.39534521773135717,0.05431074760657051
290,290,0.7543366020600338,0.6180712586600006,0.7081568830813612,0.6085281115075376,0.44001648400458937,0.23227253298377804,0.4276180292029505,0.25124807008407757
291,291,0.7944569688691173,0.6035609400933328,0.7438412737193103,0.6305993808291461,0.46034905545026994,0.3118111273313904,0.5024505496901128,0.34167004898736586
292,292,0.6822875081370151,0.5498936726600006,0.6988065871877313,0.6072326976046898,0.5267704483214317,0.3150618745833711,0.45828268345659784,0.29896020505855736
293,293,0.6492249976084403,0.5402742677733334,0.7303261566365525,0.6297501360184259,0.5405731419921198,0.41573129870544223,0.6306467321008652,0.444177664767186
294,294,0.72953349068233,0.56304443916,0.6937539572316112,0.5955532755360138,0.7569129409068467,0.5215326778125475,0.631667401521583,0.5013805925422385
295,295,0.6143095933540176,0.47352841489333386,0.5932969794175617,0.5058169332244553,0.6179857452362763,0.40497754566687805,0.6113159138601395,0.4089252752338286
296,296,0.7806307369145175,0.6703924708066675,0.7356533295886379,0.6422832508341711,0.8819097916150687,0.7818706270553957,0.8639682555559492,0.7420757179243243
297,297,0.7856207401710633,0.6688157384733326,0.7485807994321168,0.6560797497453934,0.4877821553733422,0.2883329130351511,0.43890751284026674,0.23129182383029034
298,298,0.7411615964502224,0.6020865825866664,0.7435490232248532,0.6309698224137357,0.4032992112004275,0.016546579604844958,0.43474767280644067,0.05256775626283394
299,299,0.6672941301294155,0.5562495777399996,0.643507152128092,0.5453342289916248,0.3177997600514394,0.0563861462862949,0.33253106957693396,0.06860372156909289
300,300,0.68368718482476,0.6148024821666667,0.7088408948107794,0.6160495796381906,0.25662597455187064,0.022106925607940475,0.3292772130788238,0.01595622910261385
301,301,0.789038723476637,0.6854705319400001,0.7379450819872503,0.6552452120234493,0.6045809338116519,0.2849149204885335,0.4199507423244229,0.25570676651079616
302,302,0.6766337224359489,0.5608393891599994,0.7013344805099389,0.6061575594556117,0.3985356498160336,0.1430289244599363,0.4427246703669189,0.16469393184803272
303,303,0.8750732976296878,0.7798805172466672,0.8866438541544509,0.7789277952797313,0.5145555533698043,0.4266130009515523,0.6156012914962655,0.4579934009832418
304,304,0.6074753598768288,0.4861454747466678,0.6263085884483923,0.49929673393132257,0.6125869204686596,0.3612514351157783,0.5943749865897461,0.32400071905450156
305,305,0.6204926314836786,0.5257759898866663,0.6404357545028307,0.4457882292897821,0.29353541188421606,0.18509655654087176,0.405989332637152,0.20566637807477095
306,306,0.6488617017911468,0.5287474096266673,0.6645360861873245,0.5572694471105524,0.3187084985320941,0.003294046367033676,0.33507157239214697,0.04007032797878374
307,307,0.6244974216405659,0.5498486330466674,0.6382118929593411,0.5502925903048586,0.34852737407236617,0.04517742054092766,0.364623731167696,0.015488969072201542
308,308,0.7413489136388423,0.660776229060001,0.7479041921934679,0.6430243501005024,0.44741023689281206,0.3322202394840055,0.5059830211178366,0.3523359593541615
309,309,0.6031407062688322,0.32590378894000027,0.618972283673183,0.42733065833835804,0.33049507111699433,0.09881458467653603,0.35036717930764744,0.07555251317768974
310,310,0.8044028045113868,0.6927581737066673,0.7592827229006762,0.671839606889447,0.4067803515555312,0.12080194290731017,0.3828068177310172,0.10213079211671827
311,311,0.7704101438946198,0.6672711004399998,0.7900146994783033,0.6983438966549418,0.42254739732761043,0.20641107058363595,0.4960487459751947,0.24396659268482201
312,312,0.6356265030315104,0.5002435718600009,0.6321421143302881,0.4706288703350081,0.31568552197017535,0.1113365899149632,0.3867656230343425,0.11118944799755459
313,313,0.7733214638818247,0.5634557471466666,0.7533575382418458,0.5803745549363479,0.5407436075814108,0.31546207127895,0.5474389238471875,0.3483457363266216
314,314,0.6330262071688998,0.5136606318266668,0.6344531262263048,0.5175090060217751,0.567990227637206,0.3837895670047877,0.5461210769604671,0.39716513996104874
315,315,0.5935146774827826,0.46012339344666664,0.567079666613661,0.4388332702713571,0.454487798588898,0.331510908514721,0.4818584850031301,0.33385414716859696
316,316,0.710437758672911,0.6224706811333327,0.7154514371684859,0.6275232314891124,0.4321551669237715,0.2602936381722123,0.45587955049599216,0.273205237315465
317,317,0.6463203294985143,0.41457725773333287,0.650534666534497,0.450277022963149,0.41167817179948,0.28276885420005726,0.46316559624080333,0.2399202239941154
318,318,0.6317889961434231,0.5438970992733321,0.6804738869672691,0.5417376992931326,0.4120660118141574,0.16643794117066113,0.4756435441534806,0.18254698207841713
319,319,0.7596925936687493,0.6377485859133336,0.7629844036749607,0.658860441343383,0.561992413880525,0.3463353550173376,0.5387143102222062,0.34411486560467086
320,320,0.6752785939584263,0.5591620311933321,0.6499067177240625,0.546277498643216,0.5838531919193253,0.35242509780303255,0.5259347166090982,0.3501129465520614
321,321,0.6996074740373239,0.5758595172466663,0.6594958834300524,0.5521324016448901,0.5165158680942212,0.3741834378144966,0.5892743340886859,0.3944389414855243
322,322,0.6794576051691738,0.5193540935333325,0.6681196118073606,0.4926279017403692,0.6948290003724685,0.43284379051285526,0.6477402583138472,0.43928964802264314
323,323,0.6934762145531579,0.5124436529599992,0.6729920550261579,0.49101410958961456,0.8175717010149786,0.5251829656087721,0.6225305193958824,0.436306214417713
324,324,0.8208786826022121,0.7055868278600004,0.7899130125111373,0.7037922063484086,0.6004327503086678,0.22107206847838823,0.4139228796313694,0.14989789710564239
325,325,0.7615850374945148,0.6762792988266666,0.7117171647839663,0.6207036458040198,0.5585177249646311,0.36580073869686514,0.5699637372472759,0.3659022211002143
326,326,0.7280452907339964,0.6436190935999999,0.7149810265597838,0.6222095600150754,0.5308929051883478,0.23921261122135817,0.4551413956301245,0.21362342694954028
327,327,0.6415340761964025,0.5202553243933328,0.6126425852661148,0.514177006214406,0.42522543831265586,0.022485669503787165,0.3321723185169185,0.02698817822112698
328,328,0.5827449678763452,0.3975016457866669,0.6431985873843312,0.45791746147571155,0.37447349564223287,0.06653286069323183,0.39663167473413985,0.05211106613395522
329,329,0.6221136799796041,0.553099560873334,0.7074934885538213,0.6131273655577885,0.578017344594884,0.41853434814674095,0.6613434000428234,0.4645525945632669
330,330,0.595283065098934,0.4936205283466659,0.6508191374043667,0.5577200872981569,0.5422749640736924,0.2728955053949038,0.5408080112720394,0.28523714999333905
331,331,0.7443332345814561,0.6307467618200011,0.7319927246435807,0.6304689398592966,0.49757463719903844,0.20407876000929148,0.46849091455710606,0.19715443073109018
332,332,0.6840226166956882,0.5823434064066664,0.6453641722820453,0.5505032837654942,0.6328963141774018,0.43210183990759177,0.4789387303611097,0.3605250304632315
333,333,0.7726452546801109,0.6719731703199994,0.7193911323988136,0.6217855876398652,0.5840838060635347,0.2638182956773094,0.49560347119447773,0.24012832869077716
334,334,0.7698404327895081,0.6762844403399995,0.7310074341963295,0.6441529402311561,0.5141252798644642,0.2298639722480349,0.49526174179916727,0.21438173474279454
335,335,0.6793411382367925,0.5172812329933336,0.6713020422431454,0.5601503960134004,0.5115243158176952,0.11555081240388665,0.42081428976811625,0.12087161110495881
336,336,0.8046952679125237,0.5608143679466671,0.7071788320084029,0.5944385530603018,0.47781620500795513,0.3210897668368444,0.5139540496219357,0.3891441049330022
337,337,0.6749152448870752,0.550732130113333,0.7196362682888526,0.6220974067872698,0.3800191982215441,0.17342026303518754,0.4303446696446753,0.22248115534816426
338,338,0.6900201555306804,0.5868989498800015,0.6760774993208204,0.5728092611172526,0.3408432223504585,0.15069598668674367,0.40363301823735587,0.1868524759296033
339,339,0.7747613059329844,0.6775040010933342,0.7947276980806091,0.6974478579648231,0.3834522297478875,0.10773264689487849,0.3920285364461624,0.13517107466381972
340,340,0.6639950249464123,0.5500727944066659,0.6577700750351619,0.5686617289916245,0.5622556764345922,0.09914107208356615,0.5098423439872272,0.060775405294420715
341,341,0.6430910772697266,0.4862484486066676,0.628981019470157,0.5160212798626471,0.5236754615476591,0.2323344992760199,0.475723110075504,0.2139302967673662
342,342,0.7201928354196561,0.5821834726466668,0.7026018024948374,0.5656188450117248,0.6439038671759016,0.43370799971957297,0.546266176283503,0.3765622588308255
343,343,0.6870538289956969,0.6058207189466667,0.6972650513375614,0.5998808434288105,0.4920018617481761,0.023128963765888244,0.431394962350279,0.05904854649604907
344,344,0.7128525719707723,0.6040047275666667,0.7424022207882017,0.6422131695711895,0.5361392918594649,0.2255375373010109,0.46240648265617784,0.21240335724586057
345,345,0.6438949032051667,0.4946069769599992,0.6575639887431706,0.44021930456448954,0.4327799125760803,0.17401668832093042,0.44973121450222986,0.17269552901649732
346,346,0.6321949532220837,0.5226498172799987,0.6540662351003841,0.5353509192244559,0.44463882562761115,0.21015333393015023,0.436512496194617,0.19450033494241392
347,347,0.7244796172415202,0.5876302991733335,0.7609051670094885,0.6781531432043555,0.5785960708226181,0.26812678758555464,0.5111674218598659,0.24895390887927205
348,348,0.7054727786264126,0.6234718994399997,0.7514390555889221,0.644022087860971,0.4096891747691509,0.2922648159763308,0.48027496892978827,0.32458263476472515
349,349,0.6372237153758129,0.5350169245333332,0.6823315754580739,0.5640694014891126,0.4104996878507635,0.1640089583328228,0.4061615788233017,0.15454033312693882
350,350,0.6814370806891704,0.30450670028000015,0.643494575859053,0.4243316018877725,0.47146876450096326,0.08893747115402384,0.352027140869644,0.07864301463036183
351,351,0.7307794309560606,0.6267929186399996,0.6870828876617234,0.5812111115125633,0.5047937068096474,0.39225511530798896,0.4765099602017345,0.39604567039646676
352,352,0.5606804099028789,0.4569292219399994,0.6290475512592657,0.5150127103484081,0.5889780822095843,0.44524844486709325,0.5580931610654122,0.40164298728718695
353,353,0.6752075309280737,0.6010502918466663,0.722443422335375,0.624530029467337,0.500046384646683,0.22894863604552906,0.4548734139942102,0.214738292521103
354,354,0.6358917093617268,0.5140406920866663,0.6796449204150052,0.5375140160066998,0.4183753693564853,0.03534388200874172,0.43213138653351,0.03998491846880148
355,355,0.6131796149799477,0.3112357480533334,0.64261274307823,0.3790897975896139,0.36789114108954246,0.18445017250452578,0.38822145673431313,0.2199842958076581
356,356,0.5914898697543324,0.5360814908,0.6457718468786323,0.5453764618911219,0.8949309208684675,0.33018335132322374,0.6109444703152775,0.24924347202686858
357,357,0.6180766476176589,0.5355032869333343,0.640802142094391,0.5287713204840876,0.5984528407867648,0.3678630372041778,0.5346906603863854,0.34602046083215443
358,358,0.6834395965251209,0.5886653604333336,0.7339136031522753,0.6360170306599668,0.3046939219288465,0.12254016779112131,0.4185735491813967,0.1727680910898961
359,359,0.6013447651810461,0.44723881135333343,0.6012538483537879,0.46049606309212665,0.5242005063921885,0.3620530483121547,0.49148804237107935,0.3702184909187576
360,360,0.636041735350333,0.5007208270533332,0.6461333603848712,0.5291354226314908,0.35003664075426055,0.07019168906376283,0.33342714176311317,0.06328168801849365
361,361,0.7325406094786205,0.6515913828533328,0.7604873228613154,0.6436570585276384,0.3707347732853366,0.09302494926466931,0.39110105634161146,0.05098248945839723
362,362,0.6443106853905147,0.559906368453333,0.6463790599828064,0.5511156048592962,0.43141172125754335,0.015346468487410725,0.45541762390111235,0.07167622827265019
363,363,0.696703083292264,0.6164369423399996,0.675858072675172,0.5821380737319934,0.4580276713125817,0.12208366958194627,0.4566209332423356,0.11979543181511332
364,364,0.7076134297376012,0.6304262728266665,0.8032744544102313,0.7109514747822439,0.3412792362355754,0.08136461206006462,0.4412433904474971,0.1331056938888575
365,365,0.7314605479981084,0.5881222779199997,0.6962958238186893,0.595952478527638,0.37467758290985714,0.16171485437497246,0.32630697126644115,0.11530433184116706
